,taxon,collection_no,early_age,late_age,early_interval,late_interval,uncertainty.interval,notes,
1528,Paraenhydrocyon_wallovianus,93079,27.82,23.03,Chattian,NA,4.79,,
1529,Paraenhydrocyon_wallovianus,17774,23.1,18.5,Harrisonian,NA,4.6,,
1530,Paraenhydrocyon_wallovianus,17788,23.1,18.5,Harrisonian,NA,4.6,,
1531,Paraenhydrocyon_wallovianus,17794,23.1,18.5,Harrisonian,NA,4.6,,
1532,Paraenhydrocyon_wallovianus,17815,23.1,18.5,Harrisonian,NA,4.6,,
1533,Paraenhydrocyon_wallovianus,17833,23.1,18.5,Harrisonian,NA,4.6,,
1534,Paraenhydrocyon_wallovianus,17846,23.1,18.5,Harrisonian,NA,4.6,,
1535,Paratomarctus_euthos,18217,14.8,12.5,Late Barstovian,NA,2.3,Wang lists as late Barstovian,
1536,Paratomarctus_euthos,18095,12.5,10,Early Clarendonian,NA,3.1,,
1537,Paratomarctus_euthos,18042,12.5,9.4,Clarendonian,NA,3.1,,
1538,Paratomarctus_euthos,18056,12.5,9.4,Clarendonian,NA,3.1,,
1539,Paratomarctus_euthos,18135,12.5,9.4,Clarendonian,NA,3.1,,
1540,Paratomarctus_euthos,18176,12.5,9.4,Clarendonian,NA,3.1,,
1541,Paratomarctus_euthos,18200,12.5,9.4,Clarendonian,NA,3.1,,
1542,Paratomarctus_euthos,18227,12.5,9.4,Clarendonian,NA,3.1,,
1543,Paratomarctus_euthos,18242,12.5,9.4,Clarendonian,NA,3.1,,
1544,Paratomarctus_euthos,18244,12.5,9.4,Clarendonian,NA,3.1,,
1545,Paratomarctus_euthos,18245,12.5,9.4,Clarendonian,NA,3.1,,
1546,Paratomarctus_euthos,18268,12.5,9.4,Clarendonian,NA,3.1,,
1547,Paratomarctus_euthos,18283,12.5,9.4,Clarendonian,NA,3.1,,
1548,Paratomarctus_euthos,18291,12.5,9.4,Clarendonian,NA,3.1,,
1549,Paratomarctus_euthos,18302,12.5,9.4,Clarendonian,NA,3.1,,
1550,Paratomarctus_euthos,18333,12.5,9.4,Clarendonian,NA,3.1,,
1551,Paratomarctus_euthos,18355,12.5,9.4,Clarendonian,NA,3.1,,
1552,Paratomarctus_euthos,18425,12.5,9.4,Clarendonian,NA,3.1,,
1553,Paratomarctus_euthos,18458,12.5,9.4,Clarendonian,NA,3.1,,
1554,Paratomarctus_euthos,18496,12.5,9.4,Clarendonian,NA,3.1,,
1555,Paratomarctus_euthos,18134,10,9.4,Late Clarendonian,NA,2.23,DELETE; Wang listed as Late Clarendonian,
1556,Paratomarctus_temerarius,18642,18.5,17.5,Early Hemingfordian,NA,1,"Wang lists as Early Barstovian, but I'm following PBDB here, might have been redated",
1557,Paratomarctus_temerarius,212623,18.5,16.3,Hemingfordian,NA,2.2,,
1558,Paratomarctus_temerarius,18665,16.3,15.98,Early Barstovian,NA,0.32,,
1559,Paratomarctus_temerarius,18803,16.3,15.98,Early Barstovian,NA,0.32,,
1560,Paratomarctus_temerarius,18109,16.3,12.5,Barstovian,NA,3.8,,
1561,Paratomarctus_temerarius,18123,16.3,12.5,Barstovian,NA,3.8,,
1562,Paratomarctus_temerarius,18124,16.3,12.5,Barstovian,NA,3.8,,
1563,Paratomarctus_temerarius,18131,16.3,12.5,Barstovian,NA,3.8,,
1564,Paratomarctus_temerarius,18144,16.3,12.5,Barstovian,NA,3.8,,
1565,Paratomarctus_temerarius,18155,16.3,12.5,Barstovian,NA,3.8,,
1566,Paratomarctus_temerarius,18164,16.3,12.5,Barstovian,NA,3.8,,
1567,Paratomarctus_temerarius,18172,16.3,12.5,Barstovian,NA,3.8,,
1568,Paratomarctus_temerarius,18192,16.3,12.5,Barstovian,NA,3.8,,
1569,Paratomarctus_temerarius,18261,16.3,12.5,Barstovian,NA,3.8,,
1570,Paratomarctus_temerarius,18265,16.3,12.5,Barstovian,NA,3.8,,
1571,Paratomarctus_temerarius,18272,16.3,12.5,Barstovian,NA,3.8,,
1572,Paratomarctus_temerarius,18275,16.3,12.5,Barstovian,NA,3.8,,
1573,Paratomarctus_temerarius,18281,16.3,12.5,Barstovian,NA,3.8,,
1574,Paratomarctus_temerarius,18442,16.3,12.5,Barstovian,NA,3.8,,
1575,Paratomarctus_temerarius,18627,16.3,12.5,Barstovian,NA,3.8,,
1576,Paratomarctus_temerarius,18894,16.3,12.5,Barstovian,NA,3.8,,
1577,Paratomarctus_temerarius,19056,16.3,12.5,Barstovian,NA,3.8,,
1578,Paratomarctus_temerarius,19088,16.3,12.5,Barstovian,NA,3.8,,
1579,Paratomarctus_temerarius,19157,16.3,12.5,Barstovian,NA,3.8,,
1580,Paratomarctus_temerarius,19274,16.3,12.5,Barstovian,NA,3.8,,
1581,Paratomarctus_temerarius,19287,16.3,12.5,Barstovian,NA,3.8,,
1582,Paratomarctus_temerarius,19362,16.3,12.5,Barstovian,NA,3.8,,
1583,Paratomarctus_temerarius,19364,16.3,12.5,Barstovian,NA,3.8,,
1584,Paratomarctus_temerarius,19366,16.3,12.5,Barstovian,NA,3.8,,
1585,Paratomarctus_temerarius,19422,16.3,12.5,Barstovian,NA,3.8,,
1586,Paratomarctus_temerarius,19432,16.3,12.5,Barstovian,NA,3.8,,
1587,Paratomarctus_temerarius,19435,16.3,12.5,Barstovian,NA,3.8,,
1588,Paratomarctus_temerarius,19457,16.3,12.5,Barstovian,NA,3.8,,
1589,Paratomarctus_temerarius,19463,16.3,12.5,Barstovian,NA,3.8,,
1590,Paratomarctus_temerarius,19519,16.3,12.5,Barstovian,NA,3.8,,
1591,Paratomarctus_temerarius,19520,16.3,12.5,Barstovian,NA,3.8,,
1592,Paratomarctus_temerarius,19522,16.3,12.5,Barstovian,NA,3.8,,
1593,Paratomarctus_temerarius,19535,16.3,12.5,Barstovian,NA,3.8,,
1594,Paratomarctus_temerarius,19542,16.3,12.5,Barstovian,NA,3.8,,
1595,Paratomarctus_temerarius,19548,16.3,12.5,Barstovian,NA,3.8,,
1596,Paratomarctus_temerarius,19556,16.3,12.5,Barstovian,NA,3.8,,
1597,Paratomarctus_temerarius,19568,16.3,12.5,Barstovian,NA,3.8,,
1598,Paratomarctus_temerarius,214888,16.3,12.5,Barstovian,NA,3.8,,
1599,Paratomarctus_temerarius,18284,14.8,12.5,Late Barstovian,NA,2.3,Wang lists Late Barstovian,
1600,Philotrox_condoni,17537,29.5,24.7,Geringian,NA,4.8,,
1601,Philotrox_condoni,17592,29.5,24.7,Geringian,NA,4.8,,
1602,Philotrox_condoni,17611,29.5,24.7,Geringian,NA,4.8,,
1603,Philotrox_condoni,17618,29.5,24.7,Geringian,NA,4.8,,
1604,Philotrox_condoni,17635,29.5,24.7,Geringian,NA,4.8,,
1605,Philotrox_condoni,17641,29.5,24.7,Geringian,NA,4.8,,
1606,Philotrox_condoni,17644,29.5,24.7,Geringian,NA,4.8,,
1607,Phlaocyon_achoros,17764,24.7,23.1,Middle Arikareean,NA,1.6,"Paper dating this formation has it as early late arikareean (23-25), so seems pretty much the same as our definition of Middle Arikareaan",
1608,Phlaocyon_annectens,NA,24.7,18.5,Middle Arikareean,Late Arikareean,1.6,Wang lists a Colorado occurrence not on PBDB,
1609,Phlaocyon_annectens,17744,23.1,18.5,Harrisonian,NA,4.6,,
1610,Phlaocyon_annectens,17768,23.1,18.5,Harrisonian,NA,4.6,,
1611,Phlaocyon_annectens,17769,23.1,18.5,Harrisonian,NA,4.6,,
1612,Phlaocyon_annectens,17773,23.1,18.5,Harrisonian,NA,4.6,,
1613,Phlaocyon_annectens,17774,23.1,18.5,Harrisonian,NA,4.6,,
1614,Phlaocyon_annectens,17775,23.1,18.5,Harrisonian,NA,4.6,,
1615,Phlaocyon_annectens,17854,23.1,18.5,Harrisonian,NA,4.6,,
1616,Phlaocyon_annectens,22641,23.1,18.5,Harrisonian,NA,4.6,,
1617,Phlaocyon_latidens,17349,30.6,29.5,Whitneyan,NA,1.1,Albright et al give unit A as 30.6 max,
1618,Phlaocyon_latidens,17508,29.5,24.7,Geringian,NA,4.8,,
1619,Phlaocyon_latidens,93078,29.5,24.7,Geringian,NA,4.8,,
1620,Phlaocyon_leucosteus,17837,23.1,18.5,Harrisonian,NA,4.6,,
1621,Phlaocyon_leucosteus,17842,23.1,18.5,Harrisonian,NA,4.6,,
1622,Phlaocyon_leucosteus,17865,18.5,16.3,Early Hemingfordian,NA,2.2,,
1623,Phlaocyon_leucosteus,17886,18.5,16.3,Hemingfordian,NA,2.2,,
1624,Phlaocyon_leucosteus,17891,18.5,16.3,Early Hemingfordian,NA,2.2,,
1625,Phlaocyon_leucosteus,17964,18.5,16.3,Hemingfordian,NA,2.2,,
1626,Phlaocyon_leucosteus,18009,18.5,16.3,Early Hemingfordian,NA,2.2,,
1627,Phlaocyon_leucosteus,167863,18.5,16.3,Early Hemingfordian,NA,2.2,,
1628,Phlaocyon_leucosteus,17991,17.5,16.3,Late Hemingfordian,NA,1.2,Wang lists as Late Hemingfordian,
1629,Phlaocyon_mariae,17865,18.5,17.5,Early Hemingfordian,NA,1,Early Hemingfordian 18.5-17.5,
1630,Phlaocyon_marslandensis,17875,18.5,17.5,Early Hemingfordian,NA,1,,
1631,Phlaocyon_marslandensis,17888,18.5,17.5,Early Hemingfordian,NA,1,,
1632,Phlaocyon_marslandensis,17932,18.5,17.5,Early Hemingfordian,NA,1,,
1633,Phlaocyon_marslandensis,17948,18.5,17.5,Early Hemingfordian,NA,1,,
1634,Phlaocyon_marslandensis,17949,18.5,17.5,Early Hemingfordian,NA,1,,
1635,Phlaocyon_minor,17532,29.5,24.7,Early Arikareean,NA,4.8,DELETE; Wang lists as Early Arikareean,
1636,Phlaocyon_minor,17723,24.7,23.1,Monroecreekian,NA,1.6,,
1637,Phlaocyon_minor,17745,23.1,18.5,Harrisonian,NA,4.6,,
1638,Phlaocyon_minor,17750,23.1,18.5,Harrisonian,NA,4.6,,
1639,Phlaocyon_minor,17788,23.1,18.5,Harrisonian,NA,4.6,,
1640,Phlaocyon_minor,17793,23.1,18.5,Harrisonian,NA,4.6,,
1641,Phlaocyon_minor,17833,23.1,18.5,Harrisonian,NA,4.6,,
1642,Phlaocyon_minor,17835,23.1,18.5,Harrisonian,NA,4.6,,
1643,Phlaocyon_minor,17838,23.1,18.5,Harrisonian,NA,4.6,,
1644,Phlaocyon_minor,17846,23.1,18.5,Harrisonian,NA,4.6,,
1645,Phlaocyon_minor,17854,23.1,18.5,Harrisonian,NA,4.6,,
1646,Phlaocyon_multicuspus,17821,23.1,18.5,Harrisonian,NA,4.6,,
1647,Phlaocyon_yatkolai,17989,18.5,17.5,Early Hemingfordian,NA,1,Early Hemingfordian 18.5-17.5,
1648,Prohesperocyon_wilsoni,16888,37,33.9,Chadronian,NA,3.1,,
1649,Protepicyon_raki,NA,16.3,14.8,Early Barstovian,NA,1.5,"Wang lists this occurrence, couldn't find it on PBDB (Probalby should be in collection 19274)",
1650,Protepicyon_raki,19432,14.8,12.5,Late Barstovian,NA,2.3,Wang lists as Late Barstovian,
1651,Protepicyon_raki,19457,14.8,12.5,Late Barstovian,NA,2.3,,
1652,Protepicyon_raki,19458,14.8,12.5,Late Barstovian,NA,2.3,,
1653,Protepicyon_raki,19463,14.8,12.5,Late Barstovian,NA,2.3,,
1654,Protepicyon_raki,19548,14.8,12.5,Late Barstovian,NA,2.3,,
1655,Protomarctus_optatus,17864,18.5,17.5,Early Hemingfordian,NA,1,Early Hemingfordian 18.5-17.5,
1656,Protomarctus_optatus,17872,18.5,16.3,Hemingfordian,NA,2.2,,
1657,Protomarctus_optatus,17890,18.5,16.3,Hemingfordian,NA,2.2,,
1658,Protomarctus_optatus,17906,18.5,16.3,Early Hemingfordian,NA,2.2,,
1659,Protomarctus_optatus,17907,18.5,16.3,Hemingfordian,NA,2.2,,
1660,Protomarctus_optatus,17917,18.5,16.3,Hemingfordian,NA,2.2,,
1661,Protomarctus_optatus,17918,18.5,16.3,Hemingfordian,NA,2.2,,
1662,Protomarctus_optatus,17920,18.5,16.3,Hemingfordian,NA,2.2,,
1663,Protomarctus_optatus,17952,18.5,16.3,Hemingfordian,NA,2.2,,
1664,Protomarctus_optatus,17961,18.5,16.3,Hemingfordian,NA,2.2,,
1665,Protomarctus_optatus,17965,18.5,16.3,Hemingfordian,NA,2.2,,
1666,Protomarctus_optatus,17987,18.5,16.3,Hemingfordian,NA,2.2,,
1667,Protomarctus_optatus,18000,18.5,16.3,Hemingfordian,NA,2.2,,
1668,Protomarctus_optatus,18001,18.5,16.3,Hemingfordian,NA,2.2,,
1669,Protomarctus_optatus,18012,18.5,16.3,Hemingfordian,NA,2.2,,
1670,Protomarctus_optatus,18016,18.5,16.3,Hemingfordian,NA,2.2,,
1671,Protomarctus_optatus,18873,18.5,16.3,Hemingfordian,NA,2.2,,
1672,Protomarctus_optatus,18962,18.5,16.3,Hemingfordian,NA,2.2,,
1673,Protomarctus_optatus,19073,18.5,16.3,Hemingfordian,NA,2.2,,
1674,Protomarctus_optatus,19075,18.5,16.3,Hemingfordian,NA,2.2,,
1675,Protomarctus_optatus,19188,18.5,16.3,Early Hemingfordian,NA,2.2,,
1676,Protomarctus_optatus,19311,18.5,16.3,Early Hemingfordian,NA,2.2,,
1677,Protomarctus_optatus,19510,16.3,14.8,Early Barstovian,NA,1.5,Early Barstovian according to Tedford,
1678,Psalidocyon_marianae,17905,16.3,14.8,Early Barstovian,NA,1.5,Early Barstovian 16.3-14.8,
1679,Psalidocyon_marianae,17955,16.3,14.8,Early Barstovian,NA,1.5,,
1680,Psalidocyon_marianae,18004,16.3,14.8,Early Barstovian,NA,1.5,,
1681,Psalidocyon_marianae,19547,16.3,14.8,Early Barstovian,NA,1.5,,
1682,Rhizocyon_oregonensis,17508,29.5,24.7,Geringian,NA,4.8,,
1683,Rhizocyon_oregonensis,17537,29.5,24.7,Geringian,NA,4.8,,
1684,Rhizocyon_oregonensis,93078,29.5,24.7,Geringian,NA,4.8,,
1685,Speothos_venaticus,87321,0.4,0.0117,Lujanian,NA,0.3883,DELETE; Likely the occurrence listed in Prevosti 2018 as Lujanian,
1686,Speothos_venaticus,21687,0.0117,0,Holocene,NA,0.0117,,
1687,Sunkahetanka_geringensis,17634,29.5,24.7,Geringian,NA,4.8,,
1688,Sunkahetanka_geringensis,17636,29.5,24.7,Geringian,NA,4.8,,
1689,Sunkahetanka_geringensis,17641,29.5,24.7,Geringian,NA,4.8,,
1690,Tephrocyon_rurestris,212623,17.5,16.3,Late Hemingfordian,NA,1.2,Paper lists Late Hemingfordian,
1691,Tephrocyon_rurestris,212625,17.5,16.3,Late Hemingfordian,NA,1.2,,
1692,Tephrocyon_rurestris,19017,16.3,14.8,Early Barstovian,NA,1.5,Early Barstovian according to Wang,
1693,Tephrocyon_rurestris,19019,16.3,14.8,Early Barstovian,NA,1.5,,
1694,Tephrocyon_rurestris,19027,16.3,14.8,Early Barstovian,NA,1.5,,
1695,Tephrocyon_rurestris,19031,16.3,14.8,Early Barstovian,NA,1.5,,
1696,Tephrocyon_rurestris,231010,16.3,14.8,Early Barstovian,NA,1.5,,
1697,Theriodictis_floridanus,,3,1.8,Late Blancan,,1.2,Late Blancan 3-1.8,
1698,Theriodictis_floridanus,,1.8,0.85,Early Irvingtonian,,0.95,Early Irvingtonian 1.8-0.85,
1699,Tomarctus_brevirostris,18725,18.5,17.5,Early Hemingfordian,NA,1,Early Hemingfordian 18.5-17.5,
1700,Tomarctus_brevirostris,144879,18.5,17.5,Early Hemingfordian,NA,1,,
1701,Tomarctus_brevirostris,17893,18.5,16.3,Hemingfordian,NA,2.2,,
1702,Tomarctus_brevirostris,17908,18.5,16.3,Hemingfordian,NA,2.2,,
1703,Tomarctus_brevirostris,17880,16.3,15.98,Early Barstovian,NA,0.32,,
1704,Tomarctus_brevirostris,17903,16.3,15.98,Early Barstovian,NA,0.32,,
1705,Tomarctus_brevirostris,17904,16.3,15.98,Early Barstovian,NA,0.32,,
1706,Tomarctus_brevirostris,17905,16.3,15.98,Early Barstovian,NA,0.32,,
1707,Tomarctus_brevirostris,17955,16.3,15.98,Early Barstovian,NA,0.32,,
1708,Tomarctus_brevirostris,17956,16.3,15.98,Early Barstovian,NA,0.32,,
1709,Tomarctus_brevirostris,17972,16.3,15.98,Early Barstovian,NA,0.32,,
1710,Tomarctus_brevirostris,18011,16.3,15.98,Early Barstovian,NA,0.32,,
1711,Tomarctus_brevirostris,18019,16.3,15.98,Early Barstovian,NA,0.32,,
1712,Tomarctus_brevirostris,19547,16.3,15.98,Early Barstovian,NA,0.32,,
1713,Tomarctus_brevirostris,18203,16.3,12.5,Barstovian,NA,3.8,,
1714,Tomarctus_brevirostris,19598,16.3,12.5,Barstovian,NA,3.8,,
1715,Tomarctus_brevirostris,181725,16.3,12.5,Barstovian,NA,3.8,,
1716,Tomarctus_brevirostris,18649,14.8,12.5,Late Barstovian,NA,2.3,Wang lists as Late Barstovian,
1717,Tomarctus_brevirostris,18650,14.8,12.5,Late Barstovian,NA,2.3,,
1718,Tomarctus_hippophaga,17880,16.3,14.8,Early Barstovian,NA,1.5,,
1719,Tomarctus_hippophaga,17903,16.3,14.8,Early Barstovian,NA,1.5,,
1720,Tomarctus_hippophaga,17904,16.3,14.8,Early Barstovian,NA,1.5,,
1721,Tomarctus_hippophaga,17905,16.3,14.8,Early Barstovian,NA,1.5,,
1722,Tomarctus_hippophaga,17909,16.3,14.8,Early Barstovian,NA,1.5,"Every paper I can find lists these locations as Early Barstovian (e.g. supplementary of this, also Tedford)",
1723,Tomarctus_hippophaga,17911,16.3,14.8,Early Barstovian,NA,1.5,,
1724,Tomarctus_hippophaga,17919,16.3,14.8,Early Barstovian,NA,1.5,,
1725,Tomarctus_hippophaga,17955,16.3,14.8,Early Barstovian,NA,1.5,,
1726,Tomarctus_hippophaga,17956,16.3,14.8,Early Barstovian,NA,1.5,,
1727,Tomarctus_hippophaga,17971,16.3,14.8,Early Barstovian,NA,1.5,,
1728,Tomarctus_hippophaga,17975,16.3,14.8,Early Barstovian,NA,1.5,,
1729,Tomarctus_hippophaga,17976,16.3,14.8,Early Barstovian,NA,1.5,,
1730,Tomarctus_hippophaga,17979,16.3,14.8,Early Barstovian,NA,1.5,"Every paper I can find lists these locations as Early Barstovian (e.g. supplementary of this, also Tedford)",
1731,Tomarctus_hippophaga,17999,16.3,14.8,Early Barstovian,NA,1.5,"Every paper I can find lists these locations as Early Barstovian (e.g. supplementary of this, also Tedford)",
1732,Tomarctus_hippophaga,18004,16.3,14.8,Early Barstovian,NA,1.5,,
1733,Tomarctus_hippophaga,18019,16.3,14.8,Early Barstovian,NA,1.5,,
1734,Tomarctus_hippophaga,18165,16.3,14.8,Early Barstovian,NA,3.8,,
1735,Tomarctus_hippophaga,19392,16.3,14.8,Early Barstovian,NA,3.8,,
1736,Tomarctus_hippophaga,19547,16.3,14.8,Early Barstovian,NA,3.8,,
1737,Tomarctus_hippophaga,19557,16.3,14.8,Early Barstovian,NA,3.8,,
1738,Tomarctus_hippophaga,19565,16.3,14.8,Early Barstovian,NA,3.8,,
1739,Tomarctus_hippophaga,19581,16.3,14.8,Early Barstovian,NA,3.8,,
1740,Tomarctus_hippophaga,19616,16.3,14.8,Early Barstovian,NA,3.8,,
1741,Urocyon_cinereoargenteus,20491,0.21,0.0117,Rancholabrean,NA,0.196,,
1742,Urocyon_cinereoargenteus,150336,0.21,0.0117,Rancholabrean,NA,0.196,,
1743,Urocyon_cinereoargenteus,195112,0.21,0.0117,Rancholabrean,NA,0.196,,
1744,Urocyon_cinereoargenteus,13066,0.129,0.0117,Late Pleistocene,NA,0.1173,,
1745,Urocyon_cinereoargenteus,20573,0.129,0.0117,Late Pleistocene,NA,0.1173,,
1746,Urocyon_cinereoargenteus,20594,0.129,0.0117,Late Pleistocene,NA,0.1173,,
1747,Urocyon_cinereoargenteus,20600,0.129,0.0117,Late Pleistocene,NA,0.1173,,
1748,Urocyon_cinereoargenteus,20634,0.129,0.0117,Late Pleistocene,NA,0.1173,,
1749,Urocyon_cinereoargenteus,20636,0.129,0.0117,Late Pleistocene,NA,0.1173,,
1750,Urocyon_cinereoargenteus,20638,0.129,0.0117,Late Pleistocene,NA,0.1173,,
1751,Urocyon_cinereoargenteus,63515,0.129,0.0117,Late Pleistocene,NA,0.1173,,
1752,Urocyon_cinereoargenteus,63515,0.129,0.0117,Late Pleistocene,NA,0.1173,,
1753,Urocyon_cinereoargenteus,73752,0.129,0.0117,Late Pleistocene,NA,0.1173,,
1754,Urocyon_cinereoargenteus,74292,0.129,0.0117,Late Pleistocene,NA,0.1173,,
1755,Urocyon_cinereoargenteus,74470,0.129,0.0117,Late Pleistocene,NA,0.1173,,
1756,Urocyon_cinereoargenteus,76059,0.129,0.0117,Late Pleistocene,NA,0.1173,,
1757,Urocyon_cinereoargenteus,76060,0.129,0.0117,Late Pleistocene,NA,0.1173,,
1758,Urocyon_cinereoargenteus,79630,0.129,0.0117,Late Pleistocene,NA,0.1173,,
1759,Urocyon_cinereoargenteus,124198,0.129,0.0117,Late Pleistocene,NA,0.1173,,
1760,Urocyon_cinereoargenteus,154722,0.129,0.0117,Late Pleistocene,NA,0.1173,,
1761,Urocyon_cinereoargenteus,154771,0.129,0.0117,Late Pleistocene,NA,0.1173,,
1762,Urocyon_cinereoargenteus,154805,0.129,0.0117,Late Pleistocene,NA,0.1173,,
1763,Urocyon_cinereoargenteus,93344,0.129,0,Late Pleistocene,Holocene,0.129,,
1764,Urocyon_cinereoargenteus,104689,0.129,0,Late Pleistocene,Holocene,0.129,,
1765,Urocyon_cinereoargenteus,104675,0.0117,0,Holocene,NA,0.0117,,
1766,Urocyon_cinereoargenteus,195062,0.0117,0,Holocene,NA,0.0117,,
1767,Urocyon_cinereoargenteus,195066,0.0117,0,Holocene,NA,0.0117,,
1768,Urocyon_cinereoargenteus,221863,0.0117,0,Holocene,NA,0.0117,,
1769,Urocyon_cinereoargenteus,233123,0.0117,0,Holocene,NA,0.0117,,
1770,Urocyon_citrinus,20384,1.8,0.85,Early Irvingtonian,NA,0.95,PBDB says Early(/iest) Irvingtonian,
1771,Urocyon_galushai,20060,4.7,4.1,Early Blancan,NA,0.6,Tedford lists Early Blancan,
1772,Urocyon_galushai,19656,4.7,1.8,Blancan,NA,3.3,,
1773,Urocyon_galushai,20033,4.7,1.8,Blancan,NA,3.3,,
1774,Urocyon_galushai,20122,4.7,1.8,Blancan,NA,3.3,,
1775,Urocyon_galushai,20051,3,1.8,Late Blancan,NA,1.2,Tedford lists Late Blancan,
1776,Urocyon_littoralis,84904,0.0117,0,Holocene,Holocene,0.0117,"Paper says <6400y age for all fossils, just being conservative by setting Holocene",
1777,Urocyon_littoralis,162157,0.0117,0,Holocene,NA,0.0117,,
1778,Urocyon_littoralis,231012,0.0117,0,Holocene,NA,0.0117,,
1779,Urocyon_minicephalus,20289,0.85,0.21,Late Irvingtonian,NA,0.64,Tedford lists Late Irvingtonian,
1780,Urocyon_minicephalus,20415,0.85,0.21,Late Irvingtonian,NA,0.64,Tedford lists Late Irvingtonian,
1781,Urocyon_webbi,18601,7.5,4.7,Late Hemphillian,NA,2.8,"Tedford lists Middle Hemphillian, which seems to be within our definition Late Hemphillian",
1782,Vulpes_chama,115184,0.129,0.0117,Late Pleistocene,NA,0.1173,,
1783,Vulpes_chama,21862,0.0117,0,Holocene,NA,0.0117,,
1784,Vulpes_chama,21882,0.0117,0,Holocene,NA,0.0117,,
1785,Vulpes_chama,21896,0.0117,0,Holocene,NA,0.0117,,
1786,Vulpes_chama,21911,0.0117,0,Holocene,NA,0.0117,,
1787,Vulpes_chama,21912,0.0117,0,Holocene,NA,0.0117,,
1788,Vulpes_chama,21940,0.0117,0,Holocene,NA,0.0117,,
1789,Vulpes_chama,21946,0.0117,0,Holocene,NA,0.0117,,
1790,Vulpes_chama,21947,0.0117,0,Holocene,NA,0.0117,,
1791,Vulpes_lagopus,20626,0.129,0.0117,Late Pleistocene,NA,0.1173,,
1792,Vulpes_lagopus,20643,0.129,0.0117,Late Pleistocene,NA,0.1173,,
1793,Vulpes_lagopus,48587,0.129,0.0117,Late Pleistocene,NA,0.1173,,
1794,Vulpes_lagopus,81830,0.129,0.0117,Late Pleistocene,NA,0.1173,,
1795,Vulpes_lagopus,162578,0.129,0.0117,Late Pleistocene,NA,0.1173,,
1796,Vulpes_lagopus,227340,0.129,0.0117,Late Pleistocene,NA,0.1173,,
1797,Vulpes_lagopus,227461,0.129,0.0117,Late Pleistocene,NA,0.1173,,
1798,Vulpes_lagopus,92955,0.0117,0,Holocene,NA,0.0117,,
1799,Vulpes_lagopus,160848,0.0117,0,Holocene,NA,0.0117,,
1800,Vulpes_lagopus,162014,0.0117,0,Holocene,NA,0.0117,,
1801,Vulpes_lagopus,175940,0.0117,0,Holocene,NA,0.0117,,
1802,Vulpes_lagopus,175941,0.0117,0,Holocene,NA,0.0117,,
1803,Vulpes_lagopus,175942,0.0117,0,Holocene,NA,0.0117,,
1804,Vulpes_lagopus,187755,0.0117,0,Holocene,NA,0.0117,,
1805,Vulpes_lagopus,226353,0.0117,0,Holocene,NA,0.0117,,
1806,Vulpes_lagopus,227242,0.0117,0,Holocene,NA,0.0117,,
1807,Vulpes_lagopus,227758,0.0117,0,Holocene,NA,0.0117,,
1808,Vulpes_lagopus,227817,0.0117,0,Holocene,NA,0.0117,,
1809,Vulpes_lagopus,227826,0.0117,0,Holocene,NA,0.0117,,
1810,Vulpes_lagopus,227829,0.0117,0,Holocene,NA,0.0117,,
1811,Vulpes_lagopus,227870,0.0117,0,Holocene,NA,0.0117,,
1812,Vulpes_lagopus,227873,0.0117,0,Holocene,NA,0.0117,,
1813,Vulpes_lagopus,227875,0.0117,0,Holocene,NA,0.0117,,
1814,Vulpes_lagopus,227876,0.0117,0,Holocene,NA,0.0117,,
1815,Vulpes_lagopus,227877,0.0117,0,Holocene,NA,0.0117,,
1816,Vulpes_lagopus,228443,0.0117,0,Holocene,NA,0.0117,,
1817,Vulpes_lagopus,228444,0.0117,0,Holocene,NA,0.0117,,
1818,Vulpes_lagopus,228756,0.0117,0,Holocene,NA,0.0117,,
1819,Vulpes_lagopus,228896,0.0117,0,Holocene,NA,0.0117,,
1820,Vulpes_lagopus,228898,0.0117,0,Holocene,NA,0.0117,,
1821,Vulpes_lagopus,228919,0.0117,0,Holocene,NA,0.0117,,
1822,Vulpes_lagopus,228920,0.0117,0,Holocene,NA,0.0117,,
1823,Vulpes_lagopus,228921,0.0117,0,Holocene,NA,0.0117,,
1824,Vulpes_lagopus,228927,0.0117,0,Holocene,NA,0.0117,,
1825,Vulpes_lagopus,228928,0.0117,0,Holocene,NA,0.0117,,
1826,Vulpes_lagopus,229484,0.0117,0,Holocene,NA,0.0117,,
1827,Vulpes_lagopus,229489,0.0117,0,Holocene,NA,0.0117,,
1828,Vulpes_lagopus,229885,0.0117,0,Holocene,NA,0.0117,,
1829,Vulpes_lagopus,229940,0.0117,0,Holocene,NA,0.0117,,
1830,Vulpes_lagopus,229942,0.0117,0,Holocene,NA,0.0117,,
1831,Vulpes_lagopus,229943,0.0117,0,Holocene,NA,0.0117,,
1832,Vulpes_lagopus,230120,0.0117,0,Holocene,NA,0.0117,,
1833,Vulpes_macrotis,93244,0.129,0.0117,Late Pleistocene,NA,0.1173,,
1834,Vulpes_stenognathus,18509,14.8,12.5,Late Barstovian,NA,2.3,"Hulbert and Portell 2014 is the most recent paper I found talking about this formation, and lists Bradley (which PBDB and UF consider to include Nichols mine, listed in Tedford as where this occurrence is from) as 14.5-12.5Mya, i.e. Late Barstovian",
1835,Vulpes_stenognathus,20499,9.4,7.5,Early Hemphillian,NA,2.154,corrected after Tedford et al. 2009,
